id,label
10180,3.189488e-05
10181,0.9984981
10182,0.059646085
10183,0.00025800787
10184,2.397691e-05
10185,0.98301363
10186,0.9938725
10187,0.99999774
10188,6.814052e-05
10189,0.9999975
1019,0.99998975
10190,0.99961674
10191,2.560223e-05
10192,0.9643297
10193,0.00017890803
10194,2.755266e-05
10195,0.9999937
10196,0.99996495
10197,0.99994314
10198,0.00044142894
10199,5.3307995e-06
102,0.99630946
1020,0.00019653013
10200,1.1318012e-05
10201,1.5751002e-05
10202,0.99835277
10203,0.9999927
10204,8.95287e-05
10205,3.4152629e-06
10206,1.3296798e-05
10207,0.99918884
10208,0.99998355
10209,0.9999268
1021,0.0046033883
10210,8.723972e-05
10211,0.00023999282
10212,3.8735657e-06
10213,0.45964387
10214,0.9999826
10215,6.9795205e-06
10216,0.9973705
10217,0.99802846
10218,4.5700335e-07
10219,0.3441938
1022,6.0453964e-08
10220,0.9999887
10221,0.48877898
10222,0.26806614
10223,3.130017e-05
10224,1.0670305e-05
10225,0.0023653451
10226,0.017294647
10227,0.00028858002
10228,0.0013192088
10229,5.6618643e-05
1023,7.905954e-06
10230,0.24210055
10231,0.9999622
10232,0.99999356
10233,0.97103477
10234,6.29552e-05
10235,1.8818788e-06
10236,3.9530474e-07
10237,0.0001069727
10238,0.9999976
10239,0.0006770162
1024,1.3519412e-05
10240,2.3237405e-06
10241,0.996865
10242,0.99997294
10243,0.99743646
10244,0.999995
10245,0.9999244
10246,0.9852867
10247,0.9999964
10248,0.0004748697
10249,0.98715186
1025,4.8941343e-05
10250,5.3316585e-06
10251,0.99635077
10252,2.6669872e-07
10253,0.9993911
10254,0.9999782
10255,0.99315405
10256,0.9999757
10257,0.00016503618
10258,0.9997863
10259,0.9999039
1026,0.0036469274
10260,0.012278508
10261,0.9999974
10262,0.943193
10263,0.9999833
10264,7.745383e-06
10265,0.001467143
10266,7.52118e-06
10267,0.000443078
10268,0.99914396
10269,0.99923563
1027,8.428854e-07
10270,0.00024127722
10271,0.9990689
10272,5.9705228e-05
10273,0.0026006834
10274,6.1932733e-06
10275,0.9915113
10276,0.07299537
10277,0.17663094
10278,0.015340559
10279,0.99999607
1028,8.746579e-06
10280,0.96701694
10281,0.999985
10282,0.012350296
10283,0.9999982
10284,0.99998415
10285,0.99834836
10286,3.2611058e-06
10287,0.00022777777
10288,1.0587874e-05
10289,2.461802e-05
1029,0.0021327639
10290,0.9999126
10291,0.9996691
10292,2.8087716e-06
10293,0.99967563
10294,6.1160317e-06
10295,9.549193e-07
10296,6.7072535e-05
10297,0.99998546
10298,0.9999893
10299,0.014454576
103,2.384966e-05
1030,1.2533944e-06
10300,0.9999689
10301,8.395157e-06
10302,0.91819113
10303,0.004763875
10304,0.9999758
10305,0.99975556
10306,0.99725395
10307,0.89537114
10308,1.5855034e-05
10309,1.0143979e-06
1031,5.776976e-06
10310,0.19073473
10311,9.968007e-06
10312,9.339093e-06
10313,0.9892564
10314,1.2964747e-06
10315,0.9999777
10316,0.9958496
10317,0.99999595
10318,4.9192245e-06
10319,0.88915646
1032,0.34142762
10320,0.9999937
10321,0.99986196
10322,0.9998299
10323,0.9801092
10324,0.99328774
10325,1.9551395e-05
10326,0.9987471
10327,0.4964936
10328,4.1043088e-05
10329,0.9994987
1033,0.7803094
10330,0.000823075
10331,0.00010656616
10332,0.9999695
10333,2.8134253e-05
10334,0.00031839695
10335,0.9998789
10336,0.008822676
10337,0.018421039
10338,0.16950987
10339,0.99993646
1034,0.99977106
10340,2.3966348e-05
10341,1.4614043e-06
10342,0.9999894
10343,7.445753e-05
10344,0.91040426
10345,0.99249035
10346,9.518398e-07
10347,0.012064914
10348,0.9741246
10349,0.9994142
1035,1.4114943e-05
10350,0.79141796
10351,1.6895946e-07
10352,0.9920913
10353,3.200497e-05
10354,0.8590375
10355,0.9995179
10356,2.5243006e-08
10357,0.99765813
10358,1.7245922e-05
10359,0.99957377
1036,0.99492466
10360,2.8486167e-05
10361,0.00011878275
10362,0.00018205895
10363,2.2300144e-06
10364,0.99999785
10365,0.0001902462
10366,0.99934787
10367,0.9297488
10368,0.9999877
10369,5.0802213e-05
1037,0.99975365
10370,0.40248457
10371,0.008597955
10372,0.99796945
10373,0.00021793782
10374,0.9992861
10375,0.015108063
10376,3.4877614e-06
10377,0.0006593497
10378,1.595742e-07
10379,0.99956805
1038,0.9874047
10380,0.9870669
10381,0.00012991308
10382,0.0003164964
10383,0.0018095616
10384,0.9991886
10385,0.9999982
10386,0.00012231215
10387,0.9986773
10388,1.8168657e-05
10389,0.00012554014
1039,0.0009099226
10390,0.9999968
10391,0.02424493
10392,0.0002505023
10393,8.943553e-05
10394,9.4796684e-05
10395,0.99993026
10396,0.99994516
10397,2.1231686e-07
10398,0.0009418125
10399,0.9999404
104,3.4376495e-07
1040,0.9999989
10400,0.9999665
10401,0.10673701
10402,0.00040559153
10403,0.99999917
10404,0.005315916
10405,1.0600454e-05
10406,0.9293306
10407,4.3735133e-07
10408,1.929027e-06
10409,0.9995789
1041,0.011405161
10410,5.9751765e-05
10411,0.027646383
10412,2.7685302e-05
10413,8.4266276e-07
10414,0.98665965
10415,0.98876745
10416,2.4371255e-08
10417,0.031179827
10418,3.633542e-06
10419,0.9997913
1042,0.84923774
10420,0.9986848
10421,0.9992293
10422,0.72054
10423,6.9795205e-06
10424,8.265789e-05
10425,0.99806505
10426,4.3009655e-05
10427,0.999984
10428,0.16737138
10429,0.99182254
1043,6.9633456e-06
10430,0.13761738
10431,0.00011980952
10432,0.9562902
10433,0.99457353
10434,0.9999975
10435,1.473908e-05
10436,0.9995395
10437,5.2228347e-06
10438,0.9990489
10439,0.011261519
1044,0.97537416
10440,9.704931e-05
10441,2.6708662e-07
10442,0.9999453
10443,0.99785113
10444,0.9971079
10445,0.9999994
10446,0.9994867
10447,0.9999378
10448,0.9999856
10449,0.98034346
1045,0.015933568
10450,1.2713239e-05
10451,2.9313831e-05
10452,0.0017627092
10453,0.9953033
10454,1.3661804e-06
10455,6.564711e-05
10456,0.2355686
10457,1.516471e-07
10458,0.9999994
10459,2.2962497e-06
1046,0.002568225
10460,0.01780699
10461,0.0017646166
10462,0.9998072
10463,4.3813434e-05
10464,0.99998045
10465,0.99997234
10466,0.99998105
10467,0.00040103027
10468,5.230747e-08
10469,0.0005959535
1047,0.000108151406
10470,2.0142395e-06
10471,0.00026396613
10472,1.5261845e-05
10473,0.99824595
10474,0.9904991
10475,1.0193311e-05
10476,0.9999912
10477,1.2076836e-06
10478,0.9999993
10479,0.98536545
1048,0.9971433
10480,0.0015972962
10481,4.761569e-06
10482,4.837737e-05
10483,6.9297716e-06
10484,0.8853915
10485,0.52870387
10486,0.0012354678
10487,0.99992406
10488,0.9997067
10489,6.398067e-07
1049,1.777933e-05
10490,0.99994683
10491,2.6721382e-05
10492,0.9997565
10493,2.3761527e-06
10494,0.9999968
10495,0.00019249035
10496,0.9999963
10497,0.99537176
10498,8.2103975e-07
10499,0.9999738
105,0.9826836
1050,1.8733534e-05
10500,1.0
10501,0.9955077
10502,0.99990237
10503,6.3622334e-05
10504,0.99956137
10505,0.8221261
10506,9.930943e-05
10507,0.003668042
10508,3.805089e-05
10509,0.99944013
1051,0.00025219828
10510,0.014526292
10511,4.583596e-06
10512,0.00064765295
10513,5.5538847e-05
10514,0.9995246
10515,3.4349632e-05
10516,0.999041
10517,0.999666
10518,1.0
10519,0.00012534014
1052,0.99987864
10520,0.99989474
10521,0.0008605479
10522,0.94660413
10523,0.9997327
10524,0.9997727
10525,0.68456537
10526,0.9917926
10527,9.189763e-05
10528,4.5744682e-07
10529,0.00012540015
1053,0.99991536
10530,2.0993953e-08
10531,0.99999726
10532,0.0012033541
10533,2.3482903e-06
10534,0.99995804
10535,0.0016003562
10536,0.00021624654
10537,0.9611441
10538,0.0007596945
10539,0.00015160149
1054,0.9941999
10540,0.9990895
10541,0.99998295
10542,0.8349483
10543,0.00019653501
10544,0.0005422237
10545,6.183873e-05
10546,0.0003876459
10547,0.22417206
10548,0.9999999
10549,6.885988e-06
1055,0.52835786
10550,0.99882835
10551,0.9969247
10552,2.960909e-05
10553,1.912977e-07
10554,0.99933004
10555,5.887866e-06
10556,0.9950486
10557,0.0032628495
10558,0.9999956
10559,0.9999827
1056,0.98876834
10560,1.8380908e-05
10561,0.99991405
10562,0.9999999
10563,0.99998784
10564,0.9999964
10565,0.99986696
10566,0.9995776
10567,0.99990773
10568,0.9987205
10569,0.99827623
1057,0.9969344
10570,0.9407609
10571,0.9999739
10572,0.00028576356
10573,2.527019e-06
10574,0.99865097
10575,8.164459e-05
10576,2.0457135e-06
10577,2.6819769e-06
10578,0.99980587
10579,0.98212504
1058,0.9997179
10580,0.9859891
10581,0.99039245
10582,0.00010879581
10583,0.9765935
10584,0.9870394
10585,0.0025082761
10586,9.221879e-06
10587,0.999871
10588,0.99997973
10589,3.7014048e-05
1059,0.9999963
10590,1.8327348e-05
10591,0.99818367
10592,8.869366e-05
10593,0.994799
10594,0.9999976
10595,0.9999993
10596,2.411574e-05
10597,8.991989e-05
10598,0.99990916
10599,0.99999964
106,0.9995443
1060,2.810867e-06
10600,0.9999968
10601,0.000542255
10602,0.10399716
10603,0.00020503896
10604,0.00023493684
10605,0.039599147
10606,0.9999285
10607,0.00017528501
10608,0.9998115
10609,0.89260316
1061,0.0001726005
10610,0.9999932
10611,3.7442128e-06
10612,0.9982198
10613,3.9653107e-05
10614,0.0001645456
10615,3.081054e-07
10616,0.9990784
10617,2.3588449e-05
10618,3.759283e-05
10619,0.0013892746
1062,6.9169887e-06
10620,0.9976432
10621,1.625307e-06
10622,0.060268383
10623,5.0878944e-06
10624,0.0007273604
10625,0.9995573
10626,0.0010585991
10627,4.0015126e-05
10628,7.024898e-05
10629,0.99907553
1063,3.6761166e-06
10630,0.00026277718
10631,4.5042316e-06
10632,0.999959
10633,0.9999583
10634,8.292525e-06
10635,2.2733451e-05
10636,0.9985696
10637,0.19276102
10638,1.1125216e-05
10639,0.9990343
1064,0.0005087509
10640,0.9999907
10641,0.99974304
10642,0.99999046
10643,4.1550893e-06
10644,0.9978783
10645,0.9999963
10646,0.24104875
10647,0.004833766
10648,0.9979463
10649,3.2760698e-05
1065,0.00092197856
10650,0.00018801728
10651,0.9951109
10652,0.00047319176
10653,1.4433633e-05
10654,0.0009780305
10655,7.05437e-07
10656,0.99341875
10657,0.0001663234
10658,0.993683
10659,0.9991303
1066,0.99999964
10660,5.842071e-05
10661,0.9979505
10662,0.9977822
10663,0.9998603
10664,1.6587026e-05
10665,0.0013918106
10666,0.99999905
10667,0.9999831
10668,8.7054843e-07
10669,1.01991845e-05
1067,0.9999919
10670,2.5108464e-05
10671,1.0187122e-08
10672,0.00020336434
10673,0.99882
10674,1.0438669e-05
10675,0.0015545625
10676,6.2888107e-06
10677,0.0014867159
10678,0.00022264742
10679,1.0939646e-05
1068,0.99992156
10680,0.9977155
10681,6.930505e-05
10682,6.348715e-06
10683,0.9999908
10684,0.9307372
10685,5.1318942e-08
10686,5.525032e-05
10687,0.00017267656
10688,0.9999634
10689,0.99980146
1069,0.011032617
10690,4.1137406e-05
10691,2.7457693e-06
10692,0.9999175
10693,0.004996379
10694,4.427542e-06
10695,0.9996532
10696,0.99967957
10697,0.9999888
10698,0.0021706219
10699,0.9269978
107,0.00012601678
1070,0.9998441
10700,1.7541894e-06
10701,0.99985707
10702,0.9958954
10703,0.010469186
10704,0.003734558
10705,0.8167189
10706,0.9809652
10707,0.99999034
10708,0.00012991656
10709,0.99997175
1071,6.658281e-06
10710,0.98622626
10711,0.00011336121
10712,0.99999154
10713,9.082769e-05
10714,0.9204971
10715,0.9999951
10716,0.0002670822
10717,0.9999789
10718,3.2821208e-05
10719,0.99970776
1072,0.5289149
10720,0.9999795
10721,0.000109534274
10722,2.0200465e-05
10723,0.99970204
10724,0.99880004
10725,0.9971937
10726,0.00022931818
10727,2.1285128e-05
10728,0.00051184086
10729,3.3927256e-05
1073,2.21557e-06
10730,0.999889
10731,0.99883
10732,0.01728332
10733,0.9996296
10734,0.00022147656
10735,9.493119e-06
10736,0.99322224
10737,0.0001053371
10738,0.99337476
10739,0.99746007
1074,0.9961248
10740,6.4895234e-05
10741,0.048559453
10742,0.9909787
10743,0.9992926
10744,0.9999944
10745,0.0057831714
10746,9.677664e-07
10747,4.9745788e-05
10748,6.915809e-05
10749,7.781514e-06
1075,0.99974364
10750,0.9997073
10751,1.3752308e-05
10752,0.84270525
10753,0.87498707
10754,7.4854415e-07
10755,0.9997774
10756,0.99999356
10757,1.0361161e-05
10758,0.9995577
10759,1.8667333e-05
1076,1.8875554e-07
10760,2.1915315e-05
10761,0.39961797
10762,0.00065187935
10763,2.3319387e-06
10764,9.1190614e-08
10765,0.99998856
10766,0.9986889
10767,0.9999682
10768,0.9999583
10769,0.9997452
1077,0.78937
10770,0.9991903
10771,0.9958923
10772,0.45702186
10773,0.9990183
10774,0.00070313964
10775,6.1646933e-06
10776,0.0003246927
10777,0.9998951
10778,0.00015940728
10779,0.022502646
1078,0.0014336067
10780,1.7170532e-05
10781,2.3787828e-05
10782,0.9960576
10783,1.7818762e-05
10784,8.913362e-05
10785,0.9999138
10786,1.3710037e-05
10787,0.83986443
10788,0.9989334
10789,8.9440226e-05
1079,0.99300945
10790,0.96520364
10791,9.7338474e-05
10792,0.00045285013
10793,0.00042867765
10794,0.99318576
10795,0.9984597
10796,0.009825424
10797,9.601521e-05
10798,0.99642354
10799,5.9676593e-05
108,0.00014076948
1080,0.99999785
10800,0.0047836327
10801,0.986169
10802,9.977299e-06
10803,0.0015727857
10804,0.9999001
10805,0.034041777
10806,0.9999682
10807,5.699731e-05
10808,0.76911175
10809,1.6158132e-06
1081,0.9722797
10810,1.0124004e-05
10811,0.9977781
10812,5.0202238e-05
10813,0.0001583971
10814,4.7551524e-07
10815,0.80723256
10816,3.8968524e-06
10817,1.6293006e-05
10818,2.178479e-05
10819,1.0091e-05
1082,0.9999896
10820,0.21979608
10821,0.99799687
10822,5.1858337e-06
10823,3.743792e-05
10824,6.011315e-06
10825,0.99997246
10826,0.9998814
10827,0.00012869785
10828,0.042677715
10829,0.9996222
1083,0.9983442
10830,1.46844314e-08
10831,0.9986413
10832,0.99095273
10833,0.00074518874
10834,0.26652315
10835,7.596624e-05
10836,0.09175014
10837,3.7752878e-05
10838,0.99396026
10839,2.8764583e-05
1084,3.524865e-05
10840,0.00018006389
10841,5.406416e-05
10842,0.005102619
10843,9.958358e-05
10844,0.99999547
10845,0.9988211
10846,0.00037374863
10847,0.9999039
10848,0.99999785
10849,0.0018536028
1085,0.030170908
10850,3.2722182e-06
10851,0.999987
10852,0.10620095
10853,0.9999831
10854,0.99998474
10855,0.99710697
10856,0.00020863664
10857,0.9999689
10858,0.99096066
10859,0.9999628
1086,0.99763286
10860,1.0458468e-05
10861,0.999419
10862,5.8141537e-05
10863,0.9743978
10864,0.32769886
10865,8.0064485e-05
10866,0.99667895
10867,8.3920787e-07
10868,0.008526893
10869,0.9998467
1087,0.20522177
10870,0.056985214
10871,2.4641462e-05
10872,0.9999516
10873,1.6934837e-06
10874,0.00020733594
10875,0.9999118
10876,0.90826595
10877,3.124443e-05
10878,2.3239945e-05
10879,0.99998105
1088,4.270314e-05
10880,5.550848e-07
10881,0.9999738
10882,0.06300055
10883,0.9995888
10884,0.00020834742
10885,0.0006917996
10886,4.4576936e-05
10887,4.4612934e-06
10888,0.99998856
10889,0.30544046
1089,0.99983823
10890,2.639258e-05
10891,0.16606663
10892,0.99976736
10893,2.1566771e-05
10894,0.0020319393
10895,0.99973005
10896,0.9991615
10897,0.77850515
10898,0.9945311
10899,0.9999956
109,0.7207827
1090,1.4195085e-06
10900,0.99999547
10901,0.004330138
10902,0.99997604
10903,0.9998615
10904,0.9999496
10905,0.9998841
10906,0.0069290497
10907,0.9999989
10908,0.08008954
10909,0.99999976
1091,0.9989386
10910,0.0031616387
10911,0.99960166
10912,0.9999893
10913,0.00047948118
10914,0.9999646
10915,1.05917325e-05
10916,0.999803
10917,0.010169491
10918,0.00021421103
10919,0.99606735
1092,0.0054766764
10920,0.9998301
10921,0.011264587
10922,3.7958193e-06
10923,7.6447395e-05
10924,0.99052036
10925,0.99995756
10926,0.47488958
10927,0.00019264955
10928,1.6793449e-05
10929,0.9931229
1093,0.99578226
10930,0.9971144
10931,0.0042557525
10932,0.99999857
10933,5.3530464e-05
10934,1.4042648e-07
10935,0.97123545
10936,0.99966085
10937,0.9995234
10938,1.1738948e-05
10939,8.0184145e-05
1094,0.99222744
10940,0.99324423
10941,3.2522004e-07
10942,0.00024156654
10943,0.004373976
10944,0.000345537
10945,7.0707034e-07
10946,0.9999634
10947,4.1147254e-05
10948,0.9887755
10949,1.6841649e-06
1095,0.9996617
10950,1.1746567e-06
10951,0.9999987
10952,0.965178
10953,8.4845175e-05
10954,0.99997354
10955,0.00011169248
10956,0.010146773
10957,0.9988876
10958,2.9404433e-05
10959,0.99665666
1096,0.9964574
10960,0.0009106685
10961,0.99946207
10962,0.99707854
10963,0.9999486
10964,6.155532e-07
10965,7.1422227e-07
10966,0.99830234
10967,1.6996038e-08
10968,0.9991153
10969,5.0233415e-05
1097,1.495924e-05
10970,7.666457e-06
10971,9.764859e-06
10972,3.7951308e-05
10973,0.9999918
10974,0.9997621
10975,1.4235092e-05
10976,0.98106307
10977,0.0027151585
10978,0.002753877
10979,0.9984236
1098,0.0008069566
10980,1.888019e-05
10981,0.9551645
10982,0.91916764
10983,0.9999995
10984,0.99928313
10985,0.99962914
10986,2.2421216e-05
10987,0.00014459713
10988,0.014262432
10989,6.3322426e-05
1099,8.15052e-06
10990,0.99999285
10991,1.6418238e-05
10992,9.4845505e-05
10993,0.99976426
10994,0.95940393
10995,0.018542562
10996,0.9999875
10997,4.8318957e-06
10998,0.9999815
10999,7.273932e-06
11,0.0009883436
110,0.99975365
1100,0.9999763
11000,0.008321568
11001,0.99602365
11002,0.999987
11003,0.0011428364
11004,2.1859585e-05
11005,0.9952231
11006,0.99999654
11007,0.98733866
11008,0.0012686889
11009,0.0023129024
1101,0.997512
11010,0.9997905
11011,0.24465708
11012,0.9977336
11013,0.9999869
11014,0.828299
11015,0.99880457
11016,0.99895215
11017,5.983542e-07
11018,4.8603097e-06
11019,0.99425715
1102,3.0508922e-05
11020,0.9999943
11021,0.9983381
11022,0.000118950746
11023,0.99988747
11024,0.9999858
11025,2.9711453e-05
11026,0.010602035
11027,0.87474996
11028,0.020600935
11029,0.98024714
1103,5.075938e-06
11030,0.9999739
11031,5.5741066e-06
11032,2.0826124e-05
11033,0.99934345
11034,0.9993217
11035,0.9998029
11036,0.9359363
11037,0.9997521
11038,0.0026031013
11039,5.8888486e-06
1104,0.0034596794
11040,0.0011742543
11041,0.9999616
11042,7.937908e-05
11043,0.9999994
11044,0.9999149
11045,0.049937002
11046,0.9999577
11047,0.99959034
11048,0.99908817
11049,9.741001e-06
1105,0.9968226
11050,0.9999926
11051,0.9757426
11052,0.000109711145
11053,0.9785285
11054,0.99937314
11055,0.012560523
11056,0.00016859968
11057,0.99993896
11058,0.007614178
11059,8.23383e-08
1106,0.9989002
11060,6.435796e-06
11061,2.3332268e-06
11062,0.99976975
11063,0.9670177
11064,5.401304e-05
11065,0.9998629
11066,0.99971205
11067,0.0001494564
11068,0.0033187524
11069,0.9998203
1107,2.6393636e-05
11070,0.99998987
11071,0.9999486
11072,0.17501289
11073,0.124516174
11074,3.960794e-06
11075,2.3006642e-05
11076,8.704843e-05
11077,2.2575969e-06
11078,3.970938e-06
11079,0.999938
1108,0.9996972
11080,0.99999225
11081,0.9999261
11082,2.7365309e-06
11083,0.9999883
11084,0.9997428
11085,0.99028337
11086,0.00011679243
11087,0.00014943432
11088,0.0010097037
11089,0.9997931
1109,0.00047501206
11090,0.9878214
11091,0.0014190349
11092,0.999966
11093,0.99917585
11094,1.7073657e-05
11095,0.87456864
11096,0.14904687
11097,0.9995504
11098,0.00018104416
11099,0.012744354
111,0.9988494
1110,7.4088707e-06
11100,0.9999583
11101,0.9997615
11102,0.0031025554
11103,3.460299e-05
11104,0.99985254
11105,0.2405674
11106,0.00012219288
11107,0.979078
11108,0.00044308978
11109,3.0068266e-05
1111,0.000667826
11110,0.00010629102
11111,0.9997532
11112,0.99997723
11113,0.016889913
11114,0.99998915
11115,0.00015589761
11116,0.99164236
11117,0.99266255
11118,0.0018785489
11119,0.0003993895
1112,3.5069663e-06
11120,0.15769337
11121,0.31680834
11122,8.9945627e-07
11123,0.99789536
11124,4.7102087e-05
11125,0.7378553
11126,0.9999877
11127,0.00057466596
11128,0.9998166
11129,6.8533103e-07
1113,3.4841996e-05
11130,1.979301e-05
11131,7.354212e-07
11132,0.97984374
11133,0.93914086
11134,0.99986255
11135,0.0011800469
11136,0.0002866848
11137,0.0006879809
11138,0.99992704
11139,0.99967575
1114,0.9999294
11140,0.9979522
11141,0.99999046
11142,0.0015546683
11143,0.9999542
11144,4.9167058e-05
11145,0.9996075
11146,0.9999999
11147,0.99970275
11148,0.9918967
11149,0.9999994
1115,0.99928313
11150,6.131828e-05
11151,0.99999976
11152,0.9999887
11153,0.99998176
11154,0.9998388
11155,0.99815387
11156,0.0007071273
11157,0.99999857
11158,1.3459849e-05
11159,0.9998062
1116,0.9996799
11160,1.3146935e-07
11161,0.22613868
11162,5.4362913e-06
11163,9.830262e-07
11164,0.9999844
11165,0.99987113
11166,0.00023470802
11167,8.705773e-05
11168,0.00034604073
11169,0.999984
1117,0.00021410546
11170,0.99999917
11171,0.00031942708
11172,1.9060213e-05
11173,0.9982894
11174,0.9986438
11175,0.999863
11176,0.51848453
11177,0.004478058
11178,0.999887
11179,6.333995e-06
1118,5.498761e-05
11180,0.9960396
11181,0.22412862
11182,0.9999304
11183,1.059054e-05
11184,5.6331803e-05
11185,4.4151498e-06
11186,0.02172639
11187,7.980081e-06
11188,0.86132705
11189,0.9988502
1119,1.178731e-07
11190,5.8039055e-05
11191,0.9921117
11192,0.020674376
11193,0.99639195
11194,0.99447626
11195,0.9995832
11196,9.74036e-06
11197,1.1679033e-06
11198,0.031056765
11199,0.00020384871
112,0.99963653
1120,0.001301661
11200,0.00038549394
11201,0.999358
11202,0.9916045
11203,3.944842e-05
11204,0.5759814
11205,0.5446059
11206,3.0415963e-06
11207,1.6504126e-05
11208,0.7198499
11209,0.001226149
1121,0.9935098
11210,0.9756429
11211,0.54161066
11212,0.1149973
11213,0.99988806
11214,8.6816806e-05
11215,3.443172e-05
11216,6.4188294e-05
11217,0.98709655
11218,0.999811
11219,4.3018106e-05
1122,0.9992926
11220,0.014501271
11221,0.0009065904
11222,0.9999585
11223,0.0054356214
11224,0.96210724
11225,0.0014771081
11226,4.36692e-07
11227,0.9902112
11228,0.45754936
11229,0.9999994
1123,4.012002e-06
11230,0.99195343
11231,0.9932534
11232,0.9466645
11233,2.530224e-06
11234,1.1852552e-05
11235,0.99918133
11236,3.650871e-05
11237,0.9988568
11238,0.9999918
11239,0.9904971
1124,0.0004442965
11240,0.0015063187
11241,0.92896575
11242,0.99997425
11243,1.6806414e-06
11244,0.9987607
11245,0.00013140442
11246,0.81586343
11247,0.999998
11248,0.9999957
11249,0.99972254
1125,6.912908e-05
11250,0.999658
11251,0.99996233
11252,7.1596165e-05
11253,0.9999975
11254,0.99999297
11255,0.98573226
11256,4.5720003e-06
11257,0.00018607349
11258,0.997598
11259,7.072489e-06
1126,0.00011338349
11260,1.0439396e-05
11261,0.9999963
11262,0.9991566
11263,6.0665807e-05
11264,8.922762e-06
11265,0.9948602
11266,0.00055854296
11267,0.007776418
11268,0.22760577
11269,0.9999949
1127,1.2299969e-05
11270,0.00022249248
11271,5.3437943e-06
11272,0.9996793
11273,0.99806434
11274,0.9999963
11275,3.2517487e-06
11276,0.00030826314
11277,0.99999726
11278,0.9923873
